Sentence,Label
"The eyes are sensory organs that detect light and send visual information to the brain.","Definition"
"Bright light causes the pupils to constrict to protect the retina.","Causal"
"If the optic nerve is damaged, vision loss can occur.","Conditional"
"First, light enters the eye through the cornea, then it passes through the lens, and finally it reaches the retina.","Sequential"
"The human eye can perceive millions of colors, whereas some animals see only shades of gray.","Comparison"
"The eye focuses light onto the retina by changing the shape of the lens because the ciliary muscles adjust its curvature.","Explanation"
"The rods are responsible for vision in low light, but cones detect color and fine detail.","Contrast"
"The eyes allow us to see, and they also help maintain balance.","Addition"
"Healthy eyes are essential for navigating the world safely.","Emphasis"
"The retina contains photoreceptor cells that convert light into electrical signals.","Elaboration"
"For example, wearing sunglasses protects the eyes from harmful UV rays.","Illustration"
"Even though the eyes are well-protected, they can still be damaged by excessive strain.","Concession"
"Most people rely heavily on their eyesight for daily activities.","Generalization"
"Given the redness and irritation, one can assume the eyes are experiencing an allergic reaction.","Inference"
"In summary, the eyes are complex organs crucial for vision and perception.","Summary"
"To correct nearsightedness, glasses or contact lenses are commonly prescribed.","Problem Solution"
"Rather than seeing clearly at a distance, nearsighted individuals see better up close.","Contrastive Emphasis"
"The blinking of the eyes serves to keep the surface moist and free from debris.","Purpose"
"In other words, the lens of the eye focuses light onto the retina.","Clarification"
"The parts of the eye include the cornea, lens, iris, pupil, and retina.","Enumeration"
"Prolonged screen time can lead to eye strain and headaches.","Cause and Effect"
"As night falls, the pupils dilate to allow more light into the eyes.","Temporal Sequence"
"The eyes adjust to different light levels through the dilation and constriction of the pupils.","Explanation"
"If the eyes do not produce enough tears, dry eye syndrome may develop.","Conditional"
"The eyes not only detect images but also help synchronize the body's internal clock through light perception.","Addition"
"The optic nerve transmits visual information from the retina to the brain where it is processed.","Elaboration"
"Exposure to intense sunlight without protection can cause damage to the eyes over time.","Cause and Effect"
"To alleviate eye strain, taking regular breaks from screens is recommended.","Problem Solution"
"People with poor vision often use corrective lenses to improve their sight.","Generalization"
"Seeing floaters in the field of vision might indicate changes in the vitreous humor of the eye.","Inference"
"The eyes are crucial for vision.","Definition"
"If the eyes are damaged, sight may be lost.","Causal"
"Conditional on good eye health, one can see clearly.","Conditional"
"First, light enters the eye.","Sequential"
"Second, it hits the cornea.","Sequential"
"Then, it passes through the pupil.","Sequential"
"Afterward, the lens focuses the light.","Sequential"
